Noble,noble,s,topic_17,0,freq1,0,ig5,0,sal2,0
patricians,patricians,,topic_17,0,freq4,0,ig1,0,sal3,0
",",",",s
patrons,patrons,s,topic_45,0,freq5,0,ig4,0,sal5,0
of,of,s
my,my,s
right,right,
",",",",n
Defend,defend,s,topic_36,0,freq4,0,ig5,0,sal5,0
the,the,s
justice,justice,s
of,of,s
my,my,s
cause,cause,s
with,with,s
arms,arms,,topic_33,0,freq1,0,ig5,0,sal2,0
",",",",n
And,and,
",",",",s
countrymen,countrymen,
",",",",s
my,my,s
loving,loving,s,topic_5,0,freq3,0,ig5,0,sal4,0
followers,followers,,topic_29,0,freq4,0,ig5,0,sal5,0
",",",",n
Plead,plead,s,topic_29,0,freq3,0,ig5,0,sal3,0
my,my,s
successive,successive,s,topic_29,0,freq5,0,ig5,0,sal5,0
title,title,s,topic_8,0,freq2,0,ig5,0,sal3,0
with,with,s
your,your,s
swords,swords,,topic_38,0,freq3,0,ig5,0,sal4,0
:,:,n
I,i,s
am,am,s
his,his,s
first-born,first-born,s,topic_31,0,freq5,0,ig5,0,sal4,0
son,son,
",",",",s
that,that,s
was,was,s
the,the,s
last,last,n
That,that,s
wore,wore,s,topic_44,0,freq4,0,ig5,0,sal4,0
the,the,s
imperial,imperial,s,topic_29,0,freq4,0,ig5,0,sal4,0
diadem,diadem,s,topic_19,0,freq4,0,ig1,0,sal2,0
of,of,s
Rome,rome,,topic_17,0,freq1,0,ig5,0,sal1,0
;,;,n
Then,then,s
let,let,s
my,my,s
father's,father's,s,topic_29,0,freq1,0,ig5,0,sal2,0
honours,honours,s,topic_17,0,freq4,0,ig5,0,sal5,0
live,live,s,topic_45,0,freq2,0,ig5,0,sal4,0
in,in,s
me,me,
",",",",n
Nor,nor,s
wrong,wrong,s,topic_27,0,freq2,0,ig5,0,sal1,0
mine,mine,s,topic_29,0,freq2,0,ig5,0,sal5,0
age,age,s,topic_29,0,freq2,0,ig5,0,sal4,0
with,with,s
this,this,s
indignity,indignity,,topic_27,0,freq5,0,ig1,0,sal4,0
.,.,n
Romans,romans,,topic_17,0,freq2,0,ig1,0,sal2,0
",",",",s
friends,friends,,topic_17,0,freq1,0,ig5,0,sal2,0
",",",",s
