As,as,s
I,i,s
remember,remember,,topic_18,0,freq2,0,ig5,0,sal3,0
",",",",s
Adam,adam,
",",",",s
it,it,s
was,was,s
upon,upon,s
this,this,s
fashion,fashion,n,topic_18,0,freq2,0,ig5,0,sal1,0
bequeathed,bequeathed,s,topic_45,0,freq5,0,ig1,0,sal4,0
me,me,s
by,by,s
will,will,s
but,but,s
poor,poor,s,topic_12,0,freq1,0,ig5,0,sal1,0
a,a,s
thousand,thousand,s,topic_18,0,freq3,0,ig5,0,sal5,0
crowns,crowns,,topic_15,0,freq2,0,ig5,0,sal3,0
",",",",n
and,and,
",",",",s
as,as,s
thou,thou,s
sayest,sayest,,topic_18,0,freq4,0,ig5,0,sal4,0
",",",",s
charged,charged,s,topic_12,0,freq3,0,ig4,0,sal2,0
my,my,s
brother,brother,
",",",",s
on,on,s
his,his,n
blessing,blessing,,topic_2,0,freq3,0,ig1,0,sal1,0
",",",",s
to,to,s
breed,breed,s,topic_13,0,freq3,0,ig5,0,sal3,0
me,me,s
well,well,
:,:,s
and,and,s
there,there,s
begins,begins,s,topic_0,0,freq3,0,ig5,0,sal3,0
my,my,n
sadness,sadness,,topic_5,0,freq4,0,ig4,0,sal3,0
.,.,s
My,my,s
brother,brother,s
Jaques,jaques,s
he,he,s
keeps,keeps,s
at,at,s
school,school,,topic_23,0,freq4,0,ig1,0,sal3,0
",",",",s
and,and,n
report,report,s,topic_44,0,freq2,0,ig5,0,sal2,0
speaks,speaks,s,topic_34,0,freq3,0,ig5,0,sal1,0
goldenly,goldenly,s,topic_2,0,freq5,0,ig2,0,sal5,0
of,of,s
his,his,s
profit,profit,,topic_44,0,freq3,0,ig5,0,sal2,0
:,:,s
for,for,s
my,my,s
part,part,,topic_13,0,freq1,0,ig5,0,sal1,0
",",",",n
he,he,s
keeps,keeps,s
me,me,s
rustically,rustically,s,topic_7,0,freq5,0,ig2,0,sal5,0
at,at,s
home,home,,topic_11,0,freq1,0,ig5,0,sal1,0
",",",",s
or,or,
",",",",s
to,to,s
speak,speak,s,topic_34,0,freq1,0,ig5,0,sal1,0
more,more,n
properly,properly,,topic_0,0,freq5,0,ig5,0,sal5,0
",",",",s
stays,stays,s,topic_11,0,freq3,0,ig4,0,sal1,0
me,me,s
here,here,s
at,at,s
home,home,s,topic_11,0,freq1,0,ig5,0,sal1,0
unkept,unkept,,topic_41,0,freq5,0,ig2,0,sal5,0
;,;,s
for,for,s
call,call,s,topic_23,0,freq2,0,ig5,0,sal3,0
