Who's,who's,s
there,there,
?,?,n
Nay,nay,,topic_34,0,freq3,0,ig5,0,sal4,0
",",",",s
answer,answer,s,topic_41,0,freq1,0,ig5,0,sal1,0
me,me,
:,:,s
stand,stand,,topic_39,0,freq3,0,ig5,0,sal5,0
",",",",s
and,and,s
unfold,unfold,s,topic_11,0,freq4,0,ig5,0,sal4,0
yourself,yourself,
.,.,n
Long,long,s,topic_11,0,freq1,0,ig5,0,sal3,0
live,live,s,topic_31,0,freq1,0,ig5,0,sal4,0
the,the,s
king,king,
!,!,n
Bernardo,bernardo,,topic_3,0,freq5,0,ig1,0,sal4,0
?,?,n
He,he,
.,.,n
You,you,s
come,come,s
most,most,s
carefully,carefully,s,topic_39,0,freq5,0,ig5,0,sal5,0
upon,upon,s
your,your,s
hour,hour,,topic_23,0,freq2,0,ig5,0,sal3,0
.,.,n
',',
Tis,tis,s,topic_34,0,freq3,0,ig5,0,sal5,0
now,now,s
struck,struck,s,topic_36,0,freq4,0,ig5,0,sal4,0
twelve,twelve,,topic_4,0,freq3,0,ig5,0,sal2,0
;,;,s
get,get,s
thee,thee,s
to,to,s
bed,bed,,topic_23,0,freq3,0,ig5,0,sal4,0
",",",",s
Francisco,francisco,
.,.,n
For,for,s
this,this,s
relief,relief,s,topic_34,0,freq5,0,ig5,0,sal3,0
much,much,s
thanks,thanks,
:,:,s
',',
tis,tis,s,topic_48,0,freq1,0,ig5,0,sal2,0
bitter,bitter,s,topic_9,0,freq5,0,ig5,0,sal5,0
cold,cold,,topic_31,0,freq2,0,ig5,0,sal3,0
",",",",n
And,and,s
I,i,s
am,am,s
sick,sick,s,topic_31,0,freq1,0,ig4,0,sal1,0
at,at,s
heart,heart,,topic_34,0,freq1,0,ig5,0,sal1,0
.,.,n
Have,have,s
you,you,s
had,had,s
quiet,quiet,s,topic_48,0,freq4,0,ig5,0,sal5,0
guard,guard,,topic_33,0,freq2,0,ig4,0,sal2,0
?,?,n
Not,not,s
a,a,s
mouse,mouse,s,topic_9,0,freq5,0,ig5,0,sal5,0
stirring,stirring,,topic_14,0,freq3,0,ig4,0,sal2,0
.,.,n
Well,well,
",",",",s
good,good,s,topic_2,0,freq1,0,ig5,0,sal1,0
night,night,,topic_23,0,freq1,0,ig5,0,sal1,0
.,.,n
If,if,s
you,you,s
do,do,s
meet,meet,s,topic_23,0,freq3,0,ig5,0,sal4,0
Horatio,horatio,s
and,and,s
Marcellus,marcellus,
",",",",n
The,the,s
rivals,rivals,s,topic_3,0,freq4,0,ig1,0,sal3,0
of,of,s
my,my,s
watch,watch,,topic_23,0,freq2,0,ig4,0,sal2,0
",",",",s
bid,bid,s,topic_23,0,freq3,0,ig5,0,sal3,0
them,them,s
make,make,s,topic_28,0,freq2,0,ig5,0,sal4,0
haste,haste,,topic_23,0,freq3,0,ig5,0,sal3,0
.,.,n
I,i,s
think,think,s
I,i,s
hear,hear,s,topic_34,0,freq2,0,ig5,0,sal4,0
them,them,
.,.,s
Stand,stand,,topic_36,0,freq1,0,ig5,0,sal1,0
",",",",s
ho,ho,,topic_23,0,freq2,0,ig5,0,sal3,0
!,!,s
Who's,who's,s
there,there,
?,?,n
Friends,friends,s,topic_17,0,freq1,0,ig5,0,sal2,0
to,to,s
this,this,s
ground,ground,,topic_36,0,freq2,0,ig5,0,sal1,0
.,.,n
And,and,s
liegemen,liegemen,s,topic_33,0,freq5,0,ig2,0,sal5,0
to,to,s
the,the,s
Dane,dane,,topic_34,0,freq5,0,ig5,0,sal5,0
.,.,n
Give,give,s,topic_19,0,freq1,0,ig5,0,sal5,0
you,you,s
good,good,s,topic_23,0,freq1,0,ig5,0,sal3,0
night,night,,topic_23,0,freq1,0,ig5,0,sal1,0
.,.,n
O,o,
",",",",s
farewell,farewell,,topic_26,0,freq1,0,ig5,0,sal1,0
",",",",s
honest,honest,s,topic_2,0,freq2,0,ig5,0,sal2,0
soldier,soldier,
:,:,n
Who,who,s
hath,hath,s,topic_47,0,freq1,0,ig5,0,sal1,0
relieved,relieved,s,topic_34,0,freq4,0,ig1,0,sal3,0
you,you,
?,?,n
Bernardo,bernardo,s,topic_3,0,freq5,0,ig1,0,sal4,0
has,has,s
my,my,s
place,place,,topic_22,0,freq1,0,ig5,0,sal1,0
.,.,n
Give,give,s,topic_34,0,freq1,0,ig5,0,sal2,0
you,you,s
good,good,s,topic_2,0,freq1,0,ig5,0,sal1,0
night,night,,topic_23,0,freq1,0,ig5,0,sal1,0
.,.,n
Holla,holla,,topic_34,0,freq4,0,ig1,0,sal3,0
!,!,s
Bernardo,bernardo,,topic_3,0,freq5,0,ig1,0,sal4,0
!,!,n
Say,say,
",",",",n
What,what,
",",",",s
is,is,s
Horatio,horatio,s
there,there,
?,?,n
A,a,s
piece,piece,s,topic_36,0,freq3,0,ig5,0,sal3,0
of,of,s
him,him,
.,.,n
Welcome,welcome,
",",",",s
Horatio,horatio,
:,:,s
welcome,welcome,
",",",",s
good,good,s,topic_42,0,freq1,0,ig5,0,sal5,0
Marcellus,marcellus,
.,.,n
What,what,
",",",",s
has,has,s
this,this,s
thing,thing,s,topic_2,0,freq2,0,ig5,0,sal2,0
appear'd,appear'd,s,topic_36,0,freq4,0,ig5,0,sal4,0
again,again,s
to-night,to-night,,topic_23,0,freq2,0,ig5,0,sal1,0
?,?,n
I,i,s
have,have,s
seen,seen,s
nothing,nothing,
.,.,n
Horatio,horatio,s
says,says,s
',',
tis,tis,s,topic_48,0,freq1,0,ig5,0,sal2,0
but,but,s
our,our,s
fantasy,fantasy,,topic_36,0,freq4,0,ig1,0,sal3,0
",",",",n
And,and,s
will,will,s
not,not,s
let,let,s
belief,belief,s,topic_3,0,freq4,0,ig5,0,sal3,0
take,take,s
hold,hold,s,topic_34,0,freq3,0,ig5,0,sal3,0
of,of,s
him,him,n
Touching,touching,s,topic_41,0,freq3,0,ig1,0,sal2,0
this,this,s
dreaded,dreaded,s,topic_17,0,freq5,0,ig5,0,sal4,0
sight,sight,,topic_9,0,freq2,0,ig5,0,sal3,0
",",",",s
twice,twice,s
seen,seen,s
of,of,s
us,us,
:,:,n
Therefore,therefore,s
I,i,s
have,have,s
entreated,entreated,s,topic_48,0,freq4,0,ig5,0,sal3,0
him,him,s
along,along,n
With,with,s
us,us,s
to,to,s
watch,watch,s,topic_23,0,freq2,0,ig4,0,sal2,0
the,the,s
minutes,minutes,s,topic_0,0,freq4,0,ig1,0,sal3,0
of,of,s
this,this,s
night,night,,topic_23,0,freq1,0,ig5,0,sal1,0
;,;,n
That,that,s
if,if,s
again,again,s
this,this,s
apparition,apparition,s,topic_30,0,freq5,0,ig1,0,sal4,0
come,come,
",",",",n
He,he,s
may,may,s
approve,approve,s,topic_13,0,freq4,0,ig5,0,sal3,0
our,our,s
eyes,eyes,s,topic_39,0,freq1,0,ig5,0,sal1,0
and,and,s
speak,speak,s,topic_34,0,freq1,0,ig5,0,sal1,0
to,to,s
it,it,
.,.,n
Tush,tush,,topic_34,0,freq4,0,ig5,0,sal3,0
",",",",s
tush,tush,,topic_34,0,freq4,0,ig5,0,sal3,0
",",",",s
',',
twill,twill,s,topic_34,0,freq3,0,ig5,0,sal1,0
not,not,s
appear,appear,
.,.,n
Sit,sit,s,topic_48,0,freq2,0,ig5,0,sal2,0
down,down,s
awhile,awhile,,topic_36,0,freq2,0,ig5,0,sal2,0
;,;,n
And,and,s
let,let,s
us,us,s
once,once,s
again,again,s
assail,assail,s,topic_34,0,freq5,0,ig1,0,sal4,0
your,your,s
ears,ears,,topic_34,0,freq3,0,ig5,0,sal3,0
",",",",n
That,that,s
are,are,s
so,so,s
fortified,fortified,s,topic_41,0,freq5,0,ig1,0,sal4,0
against,against,s
our,our,s
story,story,n,topic_9,0,freq4,0,ig5,0,sal5,0
What,what,s
we,we,s
have,have,s
two,two,s
nights,nights,s,topic_0,0,freq4,0,ig5,0,sal3,0
seen,seen,
.,.,n
Well,well,
",",",",s
sit,sit,s,topic_48,0,freq2,0,ig5,0,sal2,0
we,we,s
down,down,
",",",",n
And,and,s
let,let,s
us,us,s
hear,hear,s,topic_23,0,freq2,0,ig5,0,sal4,0
Bernardo,bernardo,s,topic_3,0,freq5,0,ig1,0,sal4,0
speak,speak,s,topic_34,0,freq1,0,ig5,0,sal1,0
of,of,s
this,this,
.,.,n
Last,last,s
night,night,s,topic_23,0,freq1,0,ig5,0,sal1,0
of,of,s
all,all,
",",",",n
When,when,s
yond,yond,s,topic_44,0,freq4,0,ig5,0,sal4,0
same,same,s
star,star,s,topic_26,0,freq3,0,ig1,0,sal2,0
that's,that's,s
westward,westward,s,topic_34,0,freq5,0,ig1,0,sal4,0
from,from,s
the,the,s
pole,pole,n,topic_19,0,freq3,0,ig5,0,sal3,0
Had,had,s
made,made,s,topic_36,0,freq1,0,ig5,0,sal3,0
his,his,s
course,course,s
to,to,s
illume,illume,s,topic_35,0,freq5,0,ig3,0,sal5,0
that,that,s
part,part,s,topic_13,0,freq1,0,ig5,0,sal1,0
of,of,s
heaven,heaven,n,topic_8,0,freq2,0,ig5,0,sal5,0
Where,where,s
now,now,s
it,it,s
burns,burns,,topic_9,0,freq5,0,ig5,0,sal5,0
",",",",s
Marcellus,marcellus,s
and,and,s
myself,myself,
",",",",n
The,the,s
bell,bell,s,topic_23,0,freq4,0,ig5,0,sal5,0
then,then,s
beating,beating,s,topic_34,0,freq5,0,ig5,0,sal5,0
one,one,
",",",",
--,--,n
Peace,peace,,topic_34,0,freq4,0,ig5,0,sal5,0
",",",",s
break,break,s,topic_11,0,freq2,0,ig5,0,sal4,0
thee,thee,s
off,off,
;,;,s
look,look,
",",",",s
where,where,s
it,it,s
comes,comes,s
again,again,
!,!,n
In,in,s
the,the,s
same,same,s
figure,figure,,topic_6,0,freq4,0,ig5,0,sal5,0
",",",",s
like,like,s
the,the,s
king,king,s
that's,that's,s
dead,dead,,topic_9,0,freq1,0,ig5,0,sal2,0
.,.,n
Thou,thou,s
art,art,s,topic_34,0,freq3,0,ig5,0,sal4,0
a,a,s
scholar,scholar,,topic_48,0,freq4,0,ig5,0,sal5,0
;,;,s
speak,speak,s,topic_34,0,freq1,0,ig5,0,sal1,0
to,to,s
it,it,
",",",",s
Horatio,horatio,
.,.,n
Looks,looks,s
it,it,s
not,not,s
like,like,s
the,the,s
king,king,
?,?,s
mark,mark,s,topic_41,0,freq1,0,ig5,0,sal1,0
it,it,
",",",",s
Horatio,horatio,
.,.,n
Most,most,s
like,like,
:,:,s
it,it,s
harrows,harrows,s,topic_14,0,freq5,0,ig3,0,sal5,0
me,me,s
with,with,s
fear,fear,s,topic_47,0,freq1,0,ig5,0,sal3,0
and,and,s
wonder,wonder,
.,.,n
It,it,s
would,would,s
be,be,s
spoke,spoke,s,topic_27,0,freq3,0,ig5,0,sal4,0
to,to,
.,.,n
Question,question,s,topic_41,0,freq1,0,ig5,0,sal1,0
it,it,
",",",",s
Horatio,horatio,
.,.,n
What,what,s
art,art,s,topic_28,0,freq1,0,ig5,0,sal1,0
thou,thou,s
that,that,s
usurp'st,usurp'st,s,topic_27,0,freq5,0,ig1,0,sal4,0
this,this,s
time,time,s,topic_3,0,freq1,0,ig5,0,sal2,0
of,of,s
night,night,,topic_23,0,freq1,0,ig5,0,sal1,0
",",",",n
Together,together,s
with,with,s
that,that,s
fair,fair,s,topic_14,0,freq1,0,ig5,0,sal2,0
and,and,s
warlike,warlike,s,topic_33,0,freq3,0,ig5,0,sal3,0
form,form,n,topic_16,0,freq3,0,ig5,0,sal4,0
In,in,s
which,which,s
the,the,s
majesty,majesty,s,topic_8,0,freq1,0,ig4,0,sal1,0
of,of,s
buried,buried,s,topic_9,0,freq3,0,ig1,0,sal2,0
Denmark,denmark,n
Did,did,s
sometimes,sometimes,s
march,march,,topic_33,0,freq3,0,ig5,0,sal3,0
?,?,s
by,by,s
heaven,heaven,s,topic_16,0,freq1,0,ig5,0,sal1,0
I,i,s
charge,charge,s,topic_33,0,freq3,0,ig5,0,sal5,0
thee,thee,
",",",",s
speak,speak,,topic_27,0,freq1,0,ig5,0,sal1,0
!,!,n
It,it,s
is,is,s
offended,offended,,topic_27,0,freq3,0,ig4,0,sal2,0
.,.,n
See,see,
",",",",s
it,it,s
stalks,stalks,s,topic_8,0,freq5,0,ig2,0,sal5,0
away,away,
!,!,n
Stay,stay,,topic_9,0,freq2,0,ig5,0,sal3,0
!,!,s
speak,speak,,topic_27,0,freq1,0,ig5,0,sal1,0
",",",",s
speak,speak,,topic_27,0,freq1,0,ig5,0,sal1,0
!,!,s
I,i,s
charge,charge,s,topic_27,0,freq2,0,ig5,0,sal2,0
thee,thee,
",",",",s
speak,speak,,topic_34,0,freq1,0,ig5,0,sal1,0
!,!,n
',',
Tis,tis,s,topic_42,0,freq1,0,ig5,0,sal5,0
gone,gone,
",",",",s
and,and,s
will,will,s
not,not,s
answer,answer,,topic_41,0,freq1,0,ig5,0,sal1,0
.,.,n
How,how,s
now,now,
",",",",s
Horatio,horatio,
!,!,s
you,you,s
tremble,tremble,s,topic_3,0,freq3,0,ig4,0,sal1,0
and,and,s
look,look,s
pale,pale,,topic_9,0,freq3,0,ig5,0,sal5,0
:,:,n
Is,is,s
not,not,s
this,this,s
something,something,s
more,more,s
than,than,s
fantasy,fantasy,,topic_36,0,freq4,0,ig1,0,sal3,0
?,?,n
What,what,s
think,think,s
you,you,s
on't,on't,,topic_44,0,freq1,0,ig4,0,sal1,0
?,?,n
Before,before,s
my,my,s
God,god,,topic_19,0,freq1,0,ig5,0,sal2,0
",",",",s
I,i,s
might,might,s
not,not,s
this,this,s
believe,believe,n
Without,without,s
the,the,s
sensible,sensible,s
and,and,s
true,true,s,topic_34,0,freq2,0,ig5,0,sal3,0
avouch,avouch,n,topic_34,0,freq5,0,ig5,0,sal5,0
Of,of,s
mine,mine,s,topic_34,0,freq2,0,ig5,0,sal4,0
own,own,s
eyes,eyes,,topic_39,0,freq1,0,ig5,0,sal1,0
.,.,n
Is,is,s
it,it,s
not,not,s
like,like,s
the,the,s
king,king,
?,?,n
As,as,s
thou,thou,s
art,art,s,topic_34,0,freq3,0,ig5,0,sal4,0
to,to,s
thyself,thyself,,topic_28,0,freq2,0,ig5,0,sal2,0
:,:,n
Such,such,s
was,was,s
the,the,s
very,very,s
armour,armour,s,topic_33,0,freq3,0,ig1,0,sal2,0
he,he,s
had,had,s
on,on,n
When,when,s
he,he,s
the,the,s
ambitious,ambitious,s,topic_17,0,freq3,0,ig5,0,sal3,0
Norway,norway,s,topic_16,0,freq5,0,ig5,0,sal5,0
combated,combated,,topic_23,0,freq5,0,ig3,0,sal5,0
;,;,n
So,so,s
frown'd,frown'd,s,topic_8,0,freq5,0,ig1,0,sal4,0
he,he,s
once,once,
",",",",s
when,when,
",",",",s
in,in,s
an,an,s
