I,i,s
learn,learn,s,topic_1,0,freq2,0,ig4,0,sal1,0
in,in,s
this,this,s
letter,letter,s,topic_7,0,freq1,0,ig1,0,sal1,0
that,that,s
Don,don,s
Peter,peter,s
of,of,s
Arragon,arragon,n,topic_30,0,freq5,0,ig1,0,sal4,0
comes,comes,s
this,this,s
night,night,s,topic_23,0,freq1,0,ig5,0,sal1,0
to,to,s
Messina,messina,,topic_18,0,freq4,0,ig4,0,sal4,0
.,.,n
He,he,s
is,is,s
very,very,s
near,near,s
by,by,s
this,this,
:,:,s
he,he,s
was,was,s
not,not,s
three,three,s
leagues,leagues,s,topic_47,0,freq5,0,ig5,0,sal5,0
off,off,n
when,when,s
I,i,s
left,left,s,topic_30,0,freq1,0,ig5,0,sal3,0
him,him,
.,.,n
How,how,s
many,many,s
gentlemen,gentlemen,s
have,have,s
you,you,s
lost,lost,s,topic_30,0,freq1,0,ig5,0,sal2,0
in,in,s
this,this,s
action,action,,topic_25,0,freq2,0,ig5,0,sal2,0
?,?,n
But,but,s
few,few,s
of,of,s
any,any,s
sort,sort,,topic_41,0,freq2,0,ig5,0,sal2,0
",",",",s
and,and,s
none,none,s
of,of,s
name,name,
.,.,n
A,a,s
victory,victory,s,topic_33,0,freq3,0,ig1,0,sal2,0
is,is,s
twice,twice,s
itself,itself,s
when,when,s
the,the,s
achiever,achiever,s,topic_18,0,freq5,0,ig3,0,sal5,0
brings,brings,n,topic_47,0,freq3,0,ig5,0,sal4,0
home,home,s,topic_11,0,freq1,0,ig5,0,sal1,0
full,full,s,topic_35,0,freq1,0,ig5,0,sal3,0
numbers,numbers,,topic_2,0,freq5,0,ig5,0,sal5,0
.,.,s
I,i,s
find,find,s,topic_35,0,freq2,0,ig5,0,sal4,0
here,here,s
that,that,s
Don,don,s
Peter,peter,s
hath,hath,n,topic_47,0,freq1,0,ig5,0,sal1,0
bestowed,bestowed,s,topic_18,0,freq5,0,ig5,0,sal5,0
much,much,s
honour,honour,s,topic_45,0,freq1,0,ig5,0,sal1,0
on,on,s
a,a,s
young,young,s,topic_18,0,freq2,0,ig5,0,sal4,0
Florentine,florentine,s,topic_45,0,freq4,0,ig1,0,sal3,0
called,called,s,topic_18,0,freq3,0,ig5,0,sal2,0
Claudio,claudio,
.,.,n
Much,much,s
deserved,deserved,s,topic_9,0,freq5,0,ig5,0,sal5,0
on,on,s
his,his,s
part,part,s,topic_20,0,freq2,0,ig5,0,sal5,0
and,and,s
equally,equally,s,topic_24,0,freq5,0,ig5,0,sal5,0
remembered,remembered,s,topic_22,0,freq4,0,ig1,0,sal3,0
by,by,n
Don,don,s
Pedro,pedro,
:,:,s
he,he,s
hath,hath,s,topic_47,0,freq1,0,ig5,0,sal1,0
borne,borne,s,topic_0,0,freq3,0,ig5,0,sal3,0
himself,himself,s
beyond,beyond,s
the,the,n
promise,promise,s,topic_25,0,freq5,0,ig5,0,sal5,0
of,of,s
his,his,s
age,age,,topic_29,0,freq2,0,ig5,0,sal4,0
",",",",s
doing,doing,
",",",",s
in,in,s
the,the,s
figure,figure,s,topic_6,0,freq4,0,ig5,0,sal5,0
of,of,s
a,a,s
lamb,lamb,,topic_48,0,freq4,0,ig5,0,sal3,0
",",",",n
the,the,s
feats,feats,s,topic_33,0,freq4,0,ig1,0,sal3,0
of,of,s
a,a,s
lion,lion,,topic_32,0,freq1,0,ig5,0,sal1,0
:,:,s
he,he,s
hath,hath,s,topic_47,0,freq1,0,ig5,0,sal1,0
indeed,indeed,s
better,better,n
bettered,bettered,s,topic_7,0,freq5,0,ig2,0,sal5,0
expectation,expectation,s,topic_47,0,freq4,0,ig5,0,sal3,0
than,than,s
you,you,s
must,must,s
expect,expect,s,topic_24,0,freq4,0,ig5,0,sal4,0
of,of,s
me,me,s
to,to,n
tell,tell,s
you,you,s
how,how,
.,.,n
He,he,s
hath,hath,s,topic_18,0,freq1,0,ig5,0,sal4,0
an,an,s
uncle,uncle,s,topic_24,0,freq1,0,ig1,0,sal1,0
here,here,s
in,in,s
Messina,messina,s,topic_18,0,freq4,0,ig4,0,sal4,0
will,will,s
be,be,s
very,very,s
much,much,n
glad,glad,s,topic_2,0,freq3,0,ig5,0,sal4,0
of,of,s
it,it,
.,.,n
I,i,s
have,have,s
already,already,s
delivered,delivered,s,topic_7,0,freq3,0,ig5,0,sal3,0
him,him,s
letters,letters,,topic_7,0,freq3,0,ig5,0,sal3,0
",",",",s
and,and,s
there,there,n
appears,appears,s,topic_27,0,freq3,0,ig4,0,sal1,0
much,much,s
joy,joy,s,topic_24,0,freq3,0,ig5,0,sal4,0
in,in,s
him,him,
;,;,s
even,even,s
so,so,s
much,much,s
that,that,s
joy,joy,s,topic_46,0,freq5,0,ig5,0,sal5,0
could,could,n
not,not,s
show,show,s,topic_35,0,freq1,0,ig5,0,sal2,0
itself,itself,s
modest,modest,s,topic_18,0,freq4,0,ig5,0,sal5,0
enough,enough,s
without,without,s
a,a,s
badge,badge,s,topic_46,0,freq4,0,ig1,0,sal3,0
of,of,n
bitterness,bitterness,,topic_18,0,freq4,0,ig1,0,sal3,0
.,.,n
Did,did,s
he,he,s
break,break,s,topic_43,0,freq1,0,ig5,0,sal2,0
out,out,s
into,into,s
tears,tears,,topic_7,0,freq5,0,ig5,0,sal5,0
?,?,n
In,in,s
great,great,s,topic_15,0,freq1,0,ig5,0,sal4,0
measure,measure,,topic_18,0,freq4,0,ig5,0,sal5,0
.,.,n
A,a,s
kind,kind,s,topic_27,0,freq4,0,ig5,0,sal5,0
overflow,overflow,s,topic_35,0,freq5,0,ig5,0,sal5,0
of,of,s
kindness,kindness,,topic_48,0,freq4,0,ig5,0,sal5,0
:,:,s
there,there,s
are,are,s
no,no,s
faces,faces,n,topic_3,0,freq3,0,ig5,0,sal2,0
truer,truer,s,topic_45,0,freq4,0,ig1,0,sal2,0
than,than,s
those,those,s
that,that,s
are,are,s
so,so,s
washed,washed,,topic_48,0,freq5,0,ig5,0,sal5,0
.,.,s
How,how,s
much,much,n
better,better,s
is,is,s
it,it,s
to,to,s
weep,weep,s,topic_9,0,freq2,0,ig4,0,sal1,0
at,at,s
joy,joy,s,topic_0,0,freq2,0,ig5,0,sal3,0
than,than,s
to,to,s
joy,joy,s,topic_0,0,freq2,0,ig5,0,sal3,0
at,at,s
weeping,weeping,,topic_9,0,freq3,0,ig4,0,sal2,0
!,!,n
I,i,s
pray,pray,s,topic_2,0,freq1,0,ig5,0,sal2,0
you,you,
",",",",s
is,is,s
Signior,signior,s,topic_48,0,freq2,0,ig5,0,sal1,0
Mountanto,mountanto,s,topic_41,0,freq5,0,ig4,0,sal5,0
returned,returned,s,topic_18,0,freq4,0,ig1,0,sal2,0
from,from,s
the,the,n
wars,wars,s,topic_33,0,freq2,0,ig5,0,sal3,0
or,or,s
no,no,
?,?,n
I,i,s
know,know,s
none,none,s
of,of,s
that,that,s
name,name,
",",",",s
lady,lady,
:,:,s
there,there,s
was,was,s
none,none,s
such,such,n
in,in,s
the,the,s
army,army,s,topic_33,0,freq2,0,ig1,0,sal2,0
of,of,s
any,any,s
sort,sort,,topic_46,0,freq4,0,ig5,0,sal5,0
.,.,n
What,what,s
is,is,s
he,he,s
that,that,s
you,you,s
ask,ask,s
for,for,
",",",",s
niece,niece,,topic_18,0,freq2,0,ig1,0,sal1,0
?,?,n
My,my,s
cousin,cousin,s
means,means,s,topic_45,0,freq4,0,ig5,0,sal5,0
Signior,signior,s,topic_18,0,freq2,0,ig5,0,sal2,0
Benedick,benedick,s
of,of,s
Padua,padua,,topic_48,0,freq3,0,ig1,0,sal1,0
.,.,n
O,o,
",",",",s
he's,he's,s
returned,returned,,topic_18,0,freq4,0,ig1,0,sal2,0
;,;,s
and,and,s
as,as,s
pleasant,pleasant,s,topic_48,0,freq3,0,ig1,0,sal1,0
as,as,s
ever,ever,s
he,he,s
was,was,
.,.,n
He,he,s
set,set,s,topic_16,0,freq4,0,ig5,0,sal5,0
up,up,s
his,his,s
bills,bills,s,topic_35,0,freq4,0,ig5,0,sal5,0
here,here,s
in,in,s
Messina,messina,s,topic_40,0,freq5,0,ig5,0,sal5,0
and,and,s
challenged,challenged,n,topic_33,0,freq4,0,ig1,0,sal4,0
Cupid,cupid,s
at,at,s
the,the,s
flight,flight,,topic_33,0,freq4,0,ig5,0,sal4,0
;,;,s
and,and,s
my,my,s
uncle's,uncle's,s,topic_47,0,freq4,0,ig5,0,sal4,0
fool,fool,
",",",",s
reading,reading,n,topic_2,0,freq5,0,ig5,0,sal5,0
the,the,s
challenge,challenge,,topic_6,0,freq2,0,ig1,0,sal1,0
",",",",s
subscribed,subscribed,s,topic_36,0,freq5,0,ig5,0,sal5,0
for,for,s
Cupid,cupid,
",",",",s
and,and,s
challenged,challenged,n,topic_33,0,freq4,0,ig1,0,sal4,0
him,him,s
at,at,s
the,the,s
bird-bolt,bird-bolt,,topic_34,0,freq5,0,ig2,0,sal5,0
.,.,s
I,i,s
pray,pray,s,topic_48,0,freq1,0,ig5,0,sal3,0
you,you,
",",",",s
how,how,s
many,many,s
hath,hath,s,topic_18,0,freq1,0,ig5,0,sal4,0
he,he,n
killed,killed,s,topic_41,0,freq3,0,ig5,0,sal2,0
and,and,s
eaten,eaten,s,topic_2,0,freq4,0,ig5,0,sal3,0
in,in,s
these,these,s
wars,wars,,topic_33,0,freq2,0,ig5,0,sal3,0
?,?,s
But,but,s
how,how,s
many,many,s
hath,hath,n,topic_47,0,freq1,0,ig5,0,sal1,0
he,he,s
killed,killed,,topic_41,0,freq3,0,ig5,0,sal2,0
