You,you,s
do,do,s
not,not,s
meet,meet,s,topic_11,0,freq1,0,ig5,0,sal2,0
a,a,s
man,man,s
but,but,s
frowns,frowns,,topic_9,0,freq5,0,ig5,0,sal5,0
:,:,s
our,our,s
bloods,bloods,n,topic_41,0,freq4,0,ig5,0,sal4,0
No,no,s
more,more,s
obey,obey,s,topic_11,0,freq2,0,ig5,0,sal2,0
the,the,s
heavens,heavens,s,topic_44,0,freq3,0,ig5,0,sal4,0
than,than,s
our,our,s
courtiers,courtiers,n,topic_14,0,freq4,0,ig5,0,sal5,0
Still,still,s
seem,seem,s
as,as,s
does,does,s
the,the,s
king,king,
.,.,n
But,but,s
what's,what's,s
the,the,s
matter,matter,,topic_18,0,freq2,0,ig5,0,sal3,0
?,?,n
His,his,s
daughter,daughter,
",",",",s
and,and,s
the,the,s
heir,heir,s,topic_19,0,freq1,0,ig5,0,sal2,0
of's,of's,s,topic_44,0,freq5,0,ig1,0,sal4,0
kingdom,kingdom,,topic_8,0,freq2,0,ig4,0,sal1,0
",",",",s
whom,whom,n
He,he,s
purposed,purposed,s,topic_35,0,freq4,0,ig4,0,sal3,0
to,to,s
his,his,s
wife's,wife's,s,topic_26,0,freq5,0,ig5,0,sal5,0
sole,sole,s,topic_12,0,freq4,0,ig5,0,sal4,0
son,son,
--,--,
a,a,s
widow,widow,n
That,that,s
late,late,s,topic_27,0,freq3,0,ig5,0,sal5,0
he,he,s
married,married,,topic_18,0,freq3,0,ig5,0,sal3,0
--,--,
hath,hath,s,topic_18,0,freq1,0,ig5,0,sal4,0
referr'd,referr'd,s,topic_9,0,freq5,0,ig2,0,sal5,0
herself,herself,n
Unto,unto,s
a,a,s
poor,poor,s,topic_12,0,freq1,0,ig5,0,sal1,0
but,but,s
worthy,worthy,s,topic_3,0,freq2,0,ig5,0,sal3,0
gentleman,gentleman,
:,:,s
she's,she's,s
wedded,wedded,,topic_11,0,freq5,0,ig5,0,sal5,0
;,;,n
Her,her,s
husband,husband,s,topic_11,0,freq1,0,ig5,0,sal1,0
banish'd,banish'd,,topic_17,0,freq4,0,ig5,0,sal5,0
;,;,s
she,she,s
imprison'd,imprison'd,,topic_29,0,freq4,0,ig5,0,sal5,0
:,:,s
all,all,n
Is,is,s
outward,outward,s,topic_8,0,freq4,0,ig5,0,sal5,0
sorrow,sorrow,,topic_9,0,freq1,0,ig4,0,sal1,0
;,;,s
though,though,s
I,i,s
think,think,s
the,the,s
king,king,n
Be,be,s
touch'd,touch'd,s,topic_49,0,freq3,0,ig5,0,sal3,0
at,at,s
very,very,s
heart,heart,,topic_12,0,freq1,0,ig5,0,sal4,0
.,.,n
None,none,s
but,but,s
the,the,s
king,king,
?,?,n
He,he,s
that,that,s
hath,hath,s,topic_9,0,freq1,0,ig5,0,sal4,0
lost,lost,s,topic_3,0,freq2,0,ig5,0,sal4,0
her,her,s
too,too,
;,;,s
so,so,s
is,is,s
the,the,s
queen,queen,
",",",",n
That,that,s
most,most,s
desired,desired,s,topic_8,0,freq4,0,ig5,0,sal4,0
the,the,s
match,match,,topic_14,0,freq2,0,ig5,0,sal4,0
;,;,s
but,but,s
not,not,s
a,a,s
courtier,courtier,,topic_2,0,freq4,0,ig5,0,sal3,0
",",",",n
Although,although,s
they,they,s
wear,wear,s,topic_18,0,freq2,0,ig5,0,sal3,0
their,their,s
faces,faces,s,topic_3,0,freq3,0,ig5,0,sal2,0
to,to,s
the,the,s
bent,bent,n,topic_14,0,freq2,0,ig5,0,sal2,0
Of,of,s
the,the,s
king's,king's,s,topic_49,0,freq2,0,ig5,0,sal1,0
look's,look's,,topic_22,0,freq5,0,ig3,0,sal5,0
",",",",s
