I'll,i'll,s
pheeze,pheeze,s,topic_4,0,freq5,0,ig5,0,sal5,0
you,you,
",",",",s
in,in,s
faith,faith,,topic_37,0,freq1,0,ig5,0,sal2,0
.,.,n
A,a,s
pair,pair,s,topic_5,0,freq4,0,ig5,0,sal4,0
of,of,s
stocks,stocks,,topic_40,0,freq3,0,ig1,0,sal3,0
",",",",s
you,you,s
rogue,rogue,,topic_40,0,freq2,0,ig5,0,sal1,0
!,!,n
Ye,ye,s
are,are,s
a,a,s
baggage,baggage,,topic_37,0,freq4,0,ig1,0,sal3,0
:,:,s
the,the,s
Slys,slys,s,topic_32,0,freq5,0,ig4,0,sal5,0
are,are,s
no,no,s
rogues,rogues,,topic_40,0,freq4,0,ig5,0,sal3,0
;,;,s
look,look,s
in,in,n
the,the,s
chronicles,chronicles,,topic_27,0,freq5,0,ig1,0,sal4,0
;,;,s
we,we,s
came,came,s
in,in,s
with,with,s
Richard,richard,s
Conqueror,conqueror,,topic_46,0,freq5,0,ig5,0,sal5,0
.,.,n
Therefore,therefore,s
paucas,paucas,s,topic_42,0,freq5,0,ig4,0,sal5,0
pallabris,pallabris,,topic_47,0,freq5,0,ig4,0,sal5,0
;,;,s
let,let,s
the,the,s
world,world,s,topic_31,0,freq1,0,ig5,0,sal3,0
slide,slide,,topic_40,0,freq5,0,ig1,0,sal4,0
:,:,s
sessa,sessa,,topic_12,0,freq5,0,ig1,0,sal4,0
!,!,n
You,you,s
will,will,s
not,not,s
pay,pay,s,topic_20,0,freq1,0,ig5,0,sal1,0
for,for,s
the,the,s
glasses,glasses,s,topic_10,0,freq4,0,ig5,0,sal4,0
you,you,s
have,have,s
burst,burst,,topic_48,0,freq4,0,ig5,0,sal5,0
?,?,n
No,no,
",",",",s
not,not,s
a,a,s
denier,denier,,topic_28,0,freq5,0,ig1,0,sal5,0
.,.,s
Go,go,s
by,by,
",",",",s
Jeronimy,jeronimy,,topic_10,0,freq5,0,ig4,0,sal5,0
:,:,s
go,go,s
to,to,s
thy,thy,s
cold,cold,n,topic_4,0,freq2,0,ig5,0,sal3,0
bed,bed,,topic_23,0,freq3,0,ig5,0,sal4,0
",",",",s
and,and,s
warm,warm,s,topic_1,0,freq3,0,ig4,0,sal2,0
thee,thee,
.,.,n
I,i,s
know,know,s
my,my,s
remedy,remedy,,topic_22,0,freq3,0,ig5,0,sal2,0
;,;,s
I,i,s
must,must,s
go,go,s
fetch,fetch,s,topic_23,0,freq3,0,ig5,0,sal4,0
the,the,n
third,third,
--,--,
borough,borough,,topic_40,0,freq5,0,ig1,0,sal4,0
.,.,n
Third,third,
",",",",s
or,or,s
fourth,fourth,,topic_19,0,freq4,0,ig5,0,sal3,0
",",",",s
or,or,s
fifth,fifth,s
borough,borough,,topic_40,0,freq5,0,ig1,0,sal4,0
",",",",s
I'll,i'll,s
answer,answer,s,topic_34,0,freq2,0,ig5,0,sal2,0
him,him,n
by,by,s
law,law,,topic_27,0,freq1,0,ig5,0,sal1,0
:,:,s
I'll,i'll,s
not,not,s
budge,budge,s,topic_12,0,freq4,0,ig1,0,sal3,0
an,an,s
inch,inch,,topic_37,0,freq4,0,ig1,0,sal2,0
",",",",s
boy,boy,
:,:,s
let,let,s
him,him,s
come,come,
",",",",n
and,and,s
kindly,kindly,,topic_20,0,freq4,0,ig5,0,sal5,0
.,.,n
Huntsman,huntsman,
",",",",s
I,i,s
charge,charge,s,topic_43,0,freq5,0,ig5,0,sal5,0
thee,thee,
",",",",s
tender,tender,s,topic_44,0,freq2,0,ig5,0,sal4,0
well,well,s
my,my,s
hounds,hounds,,topic_32,0,freq3,0,ig1,0,sal2,0
:,:,n
Brach,brach,s,topic_26,0,freq5,0,ig5,0,sal4,0
Merriman,merriman,,topic_27,0,freq5,0,ig4,0,sal5,0
",",",",s
the,the,s
poor,poor,s,topic_12,0,freq1,0,ig5,0,sal1,0
cur,cur,s,topic_40,0,freq3,0,ig1,0,sal2,0
is,is,s
emboss'd,emboss'd,,topic_46,0,freq5,0,ig1,0,sal5,0
;,;,n
And,and,s
couple,couple,s,topic_42,0,freq3,0,ig1,0,sal1,0
Clowder,clowder,s,topic_30,0,freq5,0,ig4,0,sal5,0
with,with,s
the,the,s
deep,deep,,topic_0,0,freq2,0,ig5,0,sal1,0
--,--,
mouth'd,mouth'd,s,topic_9,0,freq5,0,ig5,0,sal5,0
brach,brach,,topic_10,0,freq5,0,ig5,0,sal5,0
.,.,n
Saw'st,saw'st,s,topic_47,0,freq5,0,ig4,0,sal4,0
thou,thou,s
not,not,
",",",",s
boy,boy,
",",",",s
how,how,s
Silver,silver,s,topic_20,0,freq2,0,ig5,0,sal2,0
made,made,s,topic_3,0,freq1,0,ig5,0,sal2,0
it,it,s
good,good,n,topic_48,0,freq1,0,ig5,0,sal3,0
At,at,s
the,the,s
hedge-corner,hedge-corner,,topic_25,0,freq5,0,ig2,0,sal5,0
",",",",s
in,in,s
the,the,s
coldest,coldest,s,topic_31,0,freq5,0,ig1,0,sal4,0
fault,fault,,topic_46,0,freq5,0,ig5,0,sal5,0
?,?,n
I,i,s
would,would,s
not,not,s
lose,lose,s,topic_31,0,freq2,0,ig5,0,sal2,0
the,the,s
dog,dog,s,topic_28,0,freq4,0,ig5,0,sal5,0
for,for,s
twenty,twenty,s,topic_20,0,freq2,0,ig5,0,sal4,0
pound,pound,,topic_20,0,freq3,0,ig5,0,sal3,0
.,.,n
Why,why,
",",",",s
Belman,belman,s,topic_20,0,freq5,0,ig4,0,sal5,0
is,is,s
as,as,s
good,good,s,topic_46,0,freq1,0,ig5,0,sal3,0
as,as,s
he,he,
",",",",s
my,my,s
lord,lord,
;,;,n
He,he,s
cried,cried,s,topic_10,0,freq2,0,ig5,0,sal3,0
upon,upon,s
it,it,s
at,at,s
the,the,s
merest,merest,s,topic_20,0,freq5,0,ig4,0,sal5,0
loss,loss,n,topic_30,0,freq2,0,ig5,0,sal4,0
And,and,s
twice,twice,s
to-day,to-day,s,topic_11,0,freq2,0,ig5,0,sal2,0
pick'd,pick'd,s,topic_30,0,freq4,0,ig1,0,sal3,0
out,out,s
the,the,s
dullest,dullest,s,topic_27,0,freq5,0,ig1,0,sal4,0
scent,scent,,topic_48,0,freq5,0,ig1,0,sal4,0
:,:,n
Trust,trust,s,topic_46,0,freq3,0,ig5,0,sal4,0
me,me,
",",",",s
I,i,s
take,take,s
him,him,s
for,for,s
the,the,s
better,better,s
dog,dog,,topic_40,0,freq1,0,ig5,0,sal1,0
.,.,n
Thou,thou,s
art,art,s,topic_34,0,freq3,0,ig5,0,sal4,0
a,a,s
fool,fool,
:,:,s
if,if,s
Echo,echo,s,topic_23,0,freq5,0,ig5,0,sal4,0
were,were,s
as,as,s
fleet,fleet,,topic_30,0,freq3,0,ig1,0,sal2,0
",",",",n
I,i,s
would,would,s
esteem,esteem,s,topic_4,0,freq3,0,ig5,0,sal2,0
him,him,s
worth,worth,s,topic_25,0,freq2,0,ig5,0,sal4,0
a,a,s
dozen,dozen,s,topic_37,0,freq4,0,ig5,0,sal3,0
such,such,
.,.,n
But,but,s
sup,sup,s
them,them,s
well,well,s
and,and,s
look,look,s
unto,unto,s
them,them,s
all,all,
:,:,n
To-morrow,to-morrow,s,topic_23,0,freq2,0,ig5,0,sal2,0
I,i,s
intend,intend,s,topic_45,0,freq4,0,ig5,0,sal4,0
to,to,s
hunt,hunt,s,topic_29,0,freq3,0,ig5,0,sal3,0
again,again,
.,.,n
I,i,s
will,will,
",",",",s
my,my,s
lord,lord,
.,.,n
What's,what's,s
here,here,
?,?,s
one,one,s
dead,dead,,topic_9,0,freq1,0,ig5,0,sal2,0
",",",",s
or,or,s
drunk,drunk,,topic_37,0,freq2,0,ig4,0,sal2,0
?,?,s
See,see,
",",",",s
doth,doth,s,topic_6,0,freq1,0,ig5,0,sal4,0
he,he,s
breathe,breathe,,topic_34,0,freq4,0,ig5,0,sal5,0
?,?,n
He,he,s
breathes,breathes,,topic_10,0,freq4,0,ig4,0,sal3,0
",",",",s
my,my,s
lord,lord,
.,.,s
Were,were,s
he,he,s
not,not,s
warm'd,warm'd,s,topic_31,0,freq5,0,ig5,0,sal5,0
with,with,s
ale,ale,,topic_4,0,freq4,0,ig1,0,sal3,0
",",",",n
This,this,s
were,were,s
a,a,s
bed,bed,s,topic_46,0,freq3,0,ig5,0,sal4,0
but,but,s
cold,cold,s,topic_31,0,freq2,0,ig5,0,sal3,0
to,to,s
sleep,sleep,s,topic_10,0,freq1,0,ig5,0,sal1,0
so,so,s
soundly,soundly,,topic_48,0,freq4,0,ig5,0,sal3,0
.,.,n
O,o,s
monstrous,monstrous,s,topic_10,0,freq3,0,ig5,0,sal4,0
beast,beast,,topic_16,0,freq4,0,ig5,0,sal5,0
!,!,s
how,how,s
like,like,s
a,a,s
swine,swine,s,topic_3,0,freq5,0,ig5,0,sal4,0
he,he,s
lies,lies,,topic_34,0,freq3,0,ig5,0,sal2,0
!,!,n
Grim,grim,s,topic_46,0,freq4,0,ig5,0,sal4,0
death,death,,topic_9,0,freq1,0,ig5,0,sal4,0
",",",",s
how,how,s
