As,as,s
by,by,s
your,your,s
high,high,s,topic_20,0,freq3,0,ig5,0,sal5,0
imperial,imperial,s,topic_8,0,freq4,0,ig5,0,sal5,0
majesty,majesty,n,topic_8,0,freq1,0,ig4,0,sal1,0
I,i,s
had,had,s
in,in,s
charge,charge,s,topic_27,0,freq2,0,ig5,0,sal2,0
at,at,s
my,my,s
depart,depart,s,topic_33,0,freq4,0,ig5,0,sal5,0
for,for,s
France,france,
",",",",n
As,as,s
procurator,procurator,s,topic_8,0,freq5,0,ig2,0,sal5,0
to,to,s
your,your,s
excellence,excellence,,topic_19,0,freq4,0,ig5,0,sal5,0
",",",",n
To,to,s
marry,marry,s,topic_18,0,freq1,0,ig5,0,sal1,0
Princess,princess,s
Margaret,margaret,s
for,for,s
your,your,s
grace,grace,,topic_24,0,freq1,0,ig5,0,sal1,0
",",",",n
So,so,
",",",",s
in,in,s
the,the,s
famous,famous,s,topic_33,0,freq4,0,ig5,0,sal5,0
ancient,ancient,s,topic_24,0,freq3,0,ig5,0,sal4,0
city,city,,topic_17,0,freq2,0,ig5,0,sal2,0
",",",",s
Tours,tours,,topic_26,0,freq5,0,ig5,0,sal5,0
",",",",n
In,in,s
presence,presence,s,topic_8,0,freq2,0,ig5,0,sal2,0
of,of,s
the,the,s
Kings,kings,s,topic_8,0,freq2,0,ig5,0,sal2,0
of,of,s
France,france,s
and,and,s
Sicil,sicil,,topic_24,0,freq5,0,ig3,0,sal5,0
",",",",n
The,the,s
Dukes,dukes,s,topic_24,0,freq4,0,ig5,0,sal4,0
of,of,s
Orleans,orleans,
",",",",s
Calaber,calaber,,topic_43,0,freq5,0,ig2,0,sal5,0
",",",",s
Bretagne,bretagne,s,topic_19,0,freq4,0,ig1,0,sal3,0
and,and,s
Alencon,alencon,
",",",",n
Seven,seven,s
earls,earls,,topic_33,0,freq5,0,ig5,0,sal4,0
",",",",s
twelve,twelve,s,topic_35,0,freq4,0,ig5,0,sal5,0
barons,barons,s,topic_15,0,freq3,0,ig1,0,sal2,0
and,and,s
twenty,twenty,s,topic_20,0,freq2,0,ig5,0,sal4,0
reverend,reverend,s,topic_24,0,freq3,0,ig5,0,sal4,0
bishops,bishops,,topic_8,0,freq5,0,ig5,0,sal5,0
",",",",n
I,i,s
have,have,s
perform'd,perform'd,s,topic_10,0,freq3,0,ig5,0,sal3,0
my,my,s
task,task,s,topic_8,0,freq4,0,ig5,0,sal4,0
and,and,s
was,was,s
espoused,espoused,,topic_33,0,freq5,0,ig5,0,sal5,0
:,:,n
And,and,s
humbly,humbly,s,topic_49,0,freq3,0,ig5,0,sal3,0
now,now,s
upon,upon,s
my,my,s
bended,bended,s,topic_30,0,freq4,0,ig5,0,sal5,0
knee,knee,,topic_19,0,freq2,0,ig5,0,sal2,0
",",",",n
In,in,s
sight,sight,s,topic_4,0,freq3,0,ig5,0,sal5,0
of,of,s
England,england,s
and,and,s
her,her,s
lordly,lordly,s,topic_19,0,freq5,0,ig1,0,sal4,0
peers,peers,,topic_19,0,freq3,0,ig5,0,sal4,0
",",",",n
Deliver,deliver,s,topic_6,0,freq3,0,ig5,0,sal5,0
up,up,s
my,my,s
title,title,s,topic_8,0,freq2,0,ig5,0,sal3,0
in,in,s
the,the,s
queen,queen,n
To,to,s
your,your,s
most,most,s
gracious,gracious,s,topic_8,0,freq2,0,ig5,0,sal3,0
hands,hands,,topic_1,0,freq1,0,ig5,0,sal2,0
",",",",s
that,that,s
are,are,s
the,the,s
substance,substance,n,topic_20,0,freq4,0,ig5,0,sal4,0
Of,of,s
that,that,s
great,great,s,topic_14,0,freq1,0,ig5,0,sal2,0
shadow,shadow,s
I,i,s
did,did,s
represent,represent,,topic_24,0,freq5,0,ig5,0,sal5,0
;,;,n
The,the,s
happiest,happiest,s,topic_0,0,freq5,0,ig1,0,sal4,0
gift,gift,s,topic_45,0,freq2,0,ig5,0,sal2,0
that,that,s
ever,ever,s
marquess,marquess,s,topic_8,0,freq4,0,ig1,0,sal3,0
gave,gave,,topic_45,0,freq1,0,ig5,0,sal1,0
",",",",n
The,the,s
fairest,fairest,s,topic_43,0,freq4,0,ig5,0,sal4,0
queen,queen,s
that,that,s
ever,ever,s
king,king,s
received,received,,topic_22,0,freq3,0,ig5,0,sal3,0
.,.,n
Suffolk,suffolk,
",",",",s
arise,arise,,topic_9,0,freq4,0,ig4,0,sal3,0
.,.,s
Welcome,welcome,
",",",",s
Queen,queen,s
Margaret,margaret,
:,:,n
I,i,s
can,can,s
express,express,s,topic_25,0,freq3,0,ig4,0,sal1,0
no,no,s
kinder,kinder,s,topic_7,0,freq5,0,ig5,0,sal5,0
sign,sign,s,topic_19,0,freq4,0,ig5,0,sal5,0
of,of,s
love,love,n,topic_5,0,freq1,0,ig5,0,sal1,0
Than,than,s
this,this,s
kind,kind,s,topic_22,0,freq2,0,ig5,0,sal5,0
kiss,kiss,,topic_1,0,freq1,0,ig4,0,sal1,0
.,.,s
O,o,s
Lord,lord,
",",",",s
that,that,s
lends,lends,s,topic_36,0,freq5,0,ig5,0,sal5,0
me,me,s
life,life,,topic_22,0,freq1,0,ig5,0,sal1,0
",",",",n
Lend,lend,s,topic_45,0,freq2,0,ig5,0,sal3,0
me,me,s
a,a,s
heart,heart,s,topic_19,0,freq2,0,ig5,0,sal5,0
replete,replete,s,topic_8,0,freq5,0,ig5,0,sal5,0
with,with,s
thankfulness,thankfulness,,topic_14,0,freq5,0,ig5,0,sal5,0
!,!,n
For,for,s
thou,thou,s
hast,hast,s,topic_29,0,freq2,0,ig5,0,sal5,0
given,given,s
me,me,s
in,in,s
this,this,s
beauteous,beauteous,s,topic_5,0,freq5,0,ig5,0,sal5,0
face,face,n,topic_21,0,freq3,0,ig5,0,sal5,0
A,a,s
world,world,s,topic_26,0,freq2,0,ig5,0,sal4,0
of,of,s
earthly,earthly,s,topic_20,0,freq5,0,ig5,0,sal5,0
blessings,blessings,s,topic_49,0,freq4,0,ig1,0,sal2,0
to,to,s
my,my,s
soul,soul,,topic_24,0,freq1,0,ig5,0,sal1,0
",",",",n
If,if,s
sympathy,sympathy,s,topic_5,0,freq4,0,ig1,0,sal4,0
of,of,s
love,love,s,topic_5,0,freq1,0,ig5,0,sal1,0
unite,unite,s,topic_33,0,freq5,0,ig5,0,sal5,0
