0,0.016586798885299885,1,0.05364879726119778,2,0.021002989821586243,3,0.01931685377398427,4,0.012134939715105618,5,0.04135808272609236,6,0.013820657403864678,7,0.012286747611825098,8,0.018298551058413718,9,0.010026701507666057,10,0.017726018338903856,11,0.03125983239439974,12,0.020440491271401115,13,0.01745245548704713,14,0.01588415976994432,15,0.01199553650200471,16,0.014767726787273708,17,0.0174615775840045,18,0.006093393818738346,19,0.01748601972986902,20,0.020493701425495146,21,0.018771284276933708,22,0.018156216588516804,23,0.015242679747151745,24,0.012819164187224098,25,0.006806402726203152,26,0.025000435695317333,27,0.025888155626131223,28,0.00813995788830905,29,0.013600840746120134,30,0.028242394380140232,31,0.022770675069009313,32,0.014491600517102994,33,0.015367759395594732,34,0.01716976996152433,35,0.015775351785648543,36,0.024263276221703853,37,0.013380104160591473,38,0.029146372882996815,39,0.011815031484565551,40,0.03262794163940303,41,0.011568960907907983,42,0.04024494320835415,43,0.020009457432625142,44,0.030059600113886097,45,0.008660083533043634,46,0.05919675479921191,47,0.007129976583906419,48,0.024157605622849267,49,0.019955169943909976
0,0.008884165509742546,1,0.018395357814225716,2,0.011390147418149654,3,0.009509267607119253,4,0.009059957106217289,5,0.007071461523638628,6,0.011129701297488727,7,0.011396260675216924,8,0.020702037247833167,9,0.026588059507814916,10,0.021714745354331114,11,0.02200686600673273,12,0.039543790728266526,13,0.0262625966932295,14,0.01576227072384124,15,0.03163690387958464,16,0.009514949640246937,17,0.01800152181587939,18,0.019065586173574095,19,0.012893669488653078,20,0.013674338598684724,21,0.029983964409205033,22,0.014187355922157733,23,0.01614031710640143,24,0.01733658354460639,25,0.011489210021087704,26,0.05929350296699692,27,0.013393203296362557,28,0.01206333249678466,29,0.010601401713945687,30,0.017856273856342236,31,0.07466522207703649,32,0.02319998825916081,33,0.012629300432948874,34,0.030902728551354536,35,0.007490315827507442,36,0.012954380719942368,37,0.015332785450852185,38,0.09097274007556314,39,0.010199964111178534,40,0.0075028353837086935,41,0.014860988660976729,42,0.009851452702226303,43,0.00955186129470439,44,0.009360964024713063,45,0.011102098708058774,46,0.019121527741113857,47,0.014610069574115174,48,0.04450056679586692,49,0.014641409464610606
0,0.013747989723896719,1,0.032339889833663,2,0.025899077685144316,3,0.012187249157826558,4,0.014971397016293981,5,0.031068226542405483,6,0.013441944360504889,7,0.016329805423563635,8,0.0206395643570245,9,0.019651047195596627,10,0.022216914843225744,11,0.03786962748574547,12,0.0187811956381952,13,0.016065469525750282,14,0.0118360136336368,15,0.012752599707292393,16,0.016532329151666247,17,0.01842332619812121,18,0.009228442095177921,19,0.01638834165823629,20,0.0221461503738079,21,0.018444264468923447,22,0.017121022176433486,23,0.01059170546629091,24,0.011940198970761977,25,0.012106470216966068,26,0.02184321198408619,27,0.027127280895453073,28,0.012630890600452482,29,0.0200083250371545,30,0.024658378446577072,31,0.019315111901106817,32,0.019894950884582,33,0.026560425552223908,34,0.02470907440576374,35,0.014363971525159426,36,0.020076140622277097,37,0.014379337814135315,38,0.017205416425123424,39,0.01359425649790507,40,0.05506306430351978,41,0.01192861014974301,42,0.026003440456884845,43,0.01778842084330897,44,0.04517854893827415,45,0.011415317286899596,46,0.028829516190059447,47,0.008571345667416554,48,0.019992506251599967,49,0.02614219441414247
0,0.009410816234459966,1,0.01967426278508863,2,0.016889145301342147,3,0.00847973536240667,4,0.01799249046316226,5,0.009857294429109705,6,0.013624190039645177,7,0.009296466630445808,8,0.018115904454792706,9,0.037896260429764454,10,0.02686206678074496,11,0.034055910111725755,12,0.05925093113964066,13,0.019569004154369636,14,0.011020889259206293,15,0.022076083359824753,16,0.013507813252906514,17,0.010188752061032648,18,0.015840986901407696,19,0.015193801181175382,20,0.01775078976903585,21,0.025393660472569645,22,0.018950704143937857,23,0.014835376303697165,24,0.011861416780560472,25,0.010333343660028917,26,0.03226623669718096,27,0.015469657920005368,28,0.007286801861315319,29,0.014499120745818944,30,0.016591054335970953,31,0.0354358115060998,32,0.032238208717248494,33,0.01190758485220666,34,0.04372241436852369,35,0.01122617320737543,36,0.020037927796092956,37,0.01705279160940715,38,0.0780847879842709,39,0.01477243622404023,40,0.019269671904939056,41,0.014141088824384735,42,0.015468985834575642,43,0.0074597429856692035,44,0.012277319620267265,45,0.009821023751616592,46,0.02520985450474667,47,0.01482633732568418,48,0.029102176385168058,49,0.013904695575310027
0,0.009847686968829617,1,0.012539783630095966,2,0.009898958794177092,3,0.010492084096169871,4,0.015407129453570393,5,0.009670132950465536,6,0.016025175195272186,7,0.01049140432405133,8,0.015593428868237223,9,0.017235486526410156,10,0.026676581082876297,11,0.02570662927290111,12,0.07776088016685485,13,0.023067501699840714,14,0.01087723734574772,15,0.020631921214117565,16,0.007611720886202438,17,0.009746881081094547,18,0.011424486043407523,19,0.010646164882099095,20,0.0149500196840432,21,0.018985008381653342,22,0.02078286460935679,23,0.01712693444366178,24,0.017712598310863522,25,0.00532593098997747,26,0.04326243745381889,27,0.017456487449248746,28,0.013112535247709592,29,0.010466569722908764,30,0.024197980408146382,31,0.06884703976646155,32,0.03422706327305956,33,0.019714500353724494,34,0.03908733263249895,35,0.014385481449902968,36,0.021417175842780564,37,0.01953196452781801,38,0.06344220590300965,39,0.01613858419078201,40,0.011495167813424294,41,0.019162065148555986,42,0.008475840791935382,43,0.012749531094479646,44,0.007625499306557458,45,0.008517079510014425,46,0.01646869617851932,47,0.014405494621193978,48,0.03415401839472965,49,0.015424618016742385
0,0.043318602865721194,1,0.009480114335762907,2,0.02647353955930555,3,0.014861819095541826,4,0.030278692133760207,5,0.04454189478829211,6,0.015103110680168725,7,0.018201944000567297,8,0.014833743125758093,9,0.017545666323106248,10,0.009556892697273622,11,0.024011961902180915,12,0.009497044209811845,13,0.025586924828967267,14,0.012022920034792502,15,0.020050223369109367,16,0.01991587254781019,17,0.04047507732477605,18,0.03479386950444627,19,0.023275556522841735,20,0.015658541859489904,21,0.03995930596545532,22,0.024661574447761788,23,0.014857031013800117,24,0.03474014950743504,25,0.009827483300667997,26,0.021957861562497186,27,0.016441374392933018,28,0.014146957800414502,29,0.011927866198038447,30,0.02277538451263855,31,0.01064916355067607,32,0.01971188386684641,33,0.014413016143042844,34,0.019315826483534578,35,0.00867365329287494,36,0.022087586514778934,37,0.01251204506761839,38,0.009273221024589327,39,0.00925639075362041,40,0.02062899106970061,41,0.01866466797655261,42,0.019257185322649313,43,0.01320922511022401,44,0.019989121149267493,45,0.036149870579900024,46,0.02622985881593541,47,0.009173948106081437,48,0.011909654794738439,49,0.018115689966243
0,0.008985834886716247,1,0.014781900696488123,2,0.013647447179355645,3,0.025812567963998355,4,0.01068973079019238,5,0.021448373471713078,6,0.03379414115309451,7,0.007301898070230293,8,0.014091510339620548,9,0.013834884668396809,10,0.008397238754800244,11,0.01600311777337219,12,0.01568894310700243,13,0.03813456453667736,14,0.021607531905577265,15,0.01839316655602643,16,0.011310700597905938,17,0.015226703624137417,18,0.008401660334887323,19,0.019844415730618587,20,0.018056743058670697,21,0.00738453977583433,22,0.022573530011247258,23,0.009426391255546096,24,0.05432965297640018,25,0.006748313658550106,26,0.016180911598316194,27,0.010674347048077749,28,0.012676775083618481,29,0.0149011664571096,30,0.025855414440739938,31,0.011106438256889027,32,0.013176881176938958,33,0.02726440121266033,34,0.020857623156943467,35,0.16939873947682615,36,0.016809324666932746,37,0.017743925058835028,38,0.005467620064018298,39,0.013301278206440038,40,0.016938079176791368,41,0.015720205579514975,42,0.013332619508013207,43,0.029463015148611427,44,0.01942113983363752,45,0.013724626124849067,46,0.01588826872325658,47,0.008839440915894711,48,0.022197590823965736,49,0.013144665384059458
0,0.025605611147104773,1,0.011752647984280294,2,0.023075910269606866,3,0.0113907886389135,4,0.01975631282083214,5,0.011457968856196793,6,0.020461264113675583,7,0.0234915833443082,8,0.011562076088279444,9,0.013301435455568729,10,0.005394658329981202,11,0.01604492666510468,12,0.016486454506336425,13,0.019564217281772857,14,0.014572715211307758,15,0.015274822033241466,16,0.016898399411160094,17,0.018917644277386316,18,0.02283800411381917,19,0.019441821834502247,20,0.01897149727451818,21,0.02337524678630616,22,0.02305391900871112,23,0.01784313593414755,24,0.013818102210526822,25,0.006860037715339811,26,0.02616309069514247,27,0.02195389307259936,28,0.07883680951385509,29,0.02316506792043753,30,0.019793853649266512,31,0.023796139346503323,32,0.014867018238849757,33,0.02455662505563501,34,0.02648844321410339,35,0.012918032980372009,36,0.016641276157988265,37,0.022706364606046595,38,0.009545073648336703,39,0.03327592484015759,40,0.01961571645534395,41,0.021836988248753072,42,0.01783959858702683,43,0.018848662287755173,44,0.010632510104354098,45,0.03366409064059794,46,0.018996949648819605,47,0.016247232235613453,48,0.03658429309357201,49,0.009815144445942102
0,0.027342928815130216,1,0.025690808727591576,2,0.024108194634861066,3,0.035044967391917675,4,0.01940419154902571,5,0.022957283158412015,6,0.027875940855728164,7,0.009715248877703685,8,0.017119907195099662,9,0.014040315902920646,10,0.016362529183998397,11,0.015838619448557235,12,0.014102033525624875,13,0.026131034778767583,14,0.01538731845253058,15,0.01845278507935856,16,0.010492971527774182,17,0.03154490041745007,18,0.01826403166164423,19,0.02349411895768855,20,0.026235466779887154,21,0.02211469417469756,22,0.023093851560025056,23,0.01705215758883251,24,0.051918614652521546,25,0.009194194453984965,26,0.009270851413820917,27,0.010901794783664235,28,0.014376206410885016,29,0.024971783719366526,30,0.014785720532635034,31,0.009285051035695355,32,0.00983211650225894,33,0.03670308411418766,34,0.01854121535419352,35,0.012269519807930573,36,0.02140554006625536,37,0.0191142751006487,38,0.011614788378716366,39,0.00985750392435073,40,0.028745574521846794,41,0.019573391910951615,42,0.01201793944428466,43,0.02883598919257365,44,0.051467500554676464,45,0.014420693536928203,46,0.020690768091652916,47,0.007969617813450076,48,0.013292555337643824,49,0.017077409099649374
0,0.019246156223965593,1,0.022639090741425612,2,0.044366730207357624,3,0.02261549125818508,4,0.02260876478662115,5,0.029925429651085245,6,0.015696059011031115,7,0.006041330719285347,8,0.021210494366030716,9,0.016442331942248697,10,0.016182365030332883,11,0.012738402360510276,12,0.015532372215042141,13,0.01614900656341707,14,0.01887153655364219,15,0.016725689366568163,16,0.009427702127790634,17,0.012337030407458106,18,0.010301700594966434,19,0.015539994824871764,20,0.023594873420348293,21,0.010909095242663517,22,0.018127311392546756,23,0.024885724674648994,24,0.013181199730918842,25,0.006704120094637577,26,0.017569513065402612,27,0.009902793282130274,28,0.007004721077900422,29,0.019973158743563948,30,0.021755638273148976,31,0.005619939053173857,32,0.020693657896583957,33,0.027834778156853555,34,0.015254677730088661,35,0.00897578808928507,36,0.022064627665836136,37,0.011956191021121299,38,0.00978728687190447,39,0.01584579828974098,40,0.008670781613643574,41,0.016093718158148414,42,0.01264944675758205,43,0.05362069771520251,44,0.028168060276776423,45,0.0113177232750575,46,0.024161839079025152,47,0.12187086109093957,48,0.01265529921422003,49,0.034553000095070736
0,0.018963565666641938,1,0.013187641075028246,2,0.015906280909760182,3,0.00976635306400664,4,0.017494222610362296,5,0.0184233323244801,6,0.015160091469274776,7,0.015662736130571,8,0.01867574745466121,9,0.020019827876628968,10,0.01996965757324751,11,0.008826248274142436,12,0.010569014451485939,13,0.013560044838577763,14,0.008751729335009029,15,0.017413427525164744,16,0.02379737552051912,17,0.018397191622046755,18,0.011642230231434162,19,0.021658198208535442,20,0.013232704745753924,21,0.037575431112638294,22,0.026358143223978298,23,0.014549654738828424,24,0.012332805835394377,25,0.006612737386088674,26,0.028810523875684377,27,0.08382874654617901,28,0.11915625821014283,29,0.021257032786556225,30,0.01746207915437648,31,0.02162775141134646,32,0.010247563583090076,33,0.01751422758621894,34,0.010470378708089487,35,0.007087729820712518,36,0.01733616739312239,37,0.01335151458374183,38,0.013577169320441309,39,0.010607950883007847,40,0.01517488132072197,41,0.01836267060925803,42,0.012571586234531045,43,0.015344484656877861,44,0.013912858985509433,45,0.03371801509545156,46,0.013079411899440672,47,0.01568711925341121,48,0.03162028809594048,49,0.009687196781887763
