Good,good,s,topic_37,0,freq1,0,ig5,0,sal3,0
day,day,,topic_43,0,freq1,0,ig5,0,sal2,0
",",",",s
sir,sir,
.,.,n
I,i,s
am,am,s
glad,glad,s,topic_20,0,freq4,0,ig5,0,sal5,0
you're,you're,s
well,well,
.,.,n
I,i,s
have,have,s
not,not,s
seen,seen,s
you,you,s
long,long,,topic_26,0,freq4,0,ig5,0,sal5,0
:,:,s
how,how,s
goes,goes,s
the,the,s
world,world,,topic_0,0,freq1,0,ig5,0,sal3,0
?,?,n
It,it,s
wears,wears,,topic_40,0,freq4,0,ig5,0,sal4,0
",",",",s
sir,sir,
",",",",s
as,as,s
it,it,s
grows,grows,,topic_37,0,freq4,0,ig5,0,sal5,0
.,.,n
Ay,ay,,topic_42,0,freq1,0,ig5,0,sal4,0
",",",",s
that's,that's,s
well,well,s
known,known,
:,:,n
But,but,s
what,what,s
particular,particular,s
rarity,rarity,,topic_22,0,freq5,0,ig1,0,sal4,0
?,?,s
what,what,s
strange,strange,,topic_3,0,freq2,0,ig5,0,sal1,0
",",",",n
Which,which,s
manifold,manifold,s,topic_4,0,freq4,0,ig5,0,sal4,0
record,record,s,topic_24,0,freq4,0,ig5,0,sal4,0
not,not,s
matches,matches,,topic_48,0,freq5,0,ig5,0,sal5,0
?,?,s
See,see,
",",",",n
Magic,magic,s,topic_1,0,freq5,0,ig5,0,sal5,0
of,of,s
bounty,bounty,,topic_20,0,freq3,0,ig5,0,sal2,0
!,!,s
all,all,s
these,these,s
spirits,spirits,s,topic_31,0,freq3,0,ig5,0,sal4,0
thy,thy,s
power,power,n,topic_20,0,freq4,0,ig5,0,sal5,0
Hath,hath,s,topic_42,0,freq1,0,ig5,0,sal4,0
conjured,conjured,s,topic_49,0,freq5,0,ig5,0,sal5,0
to,to,s
attend,attend,,topic_49,0,freq3,0,ig5,0,sal4,0
.,.,s
I,i,s
know,know,s
the,the,s
merchant,merchant,
.,.,n
I,i,s
know,know,s
them,them,s
both,both,
;,;,s
th,th,
',',s
other's,other's,s,topic_38,0,freq4,0,ig5,0,sal4,0
a,a,s
jeweller,jeweller,
.,.,n
O,o,
",",",",s
',',
tis,tis,s,topic_48,0,freq1,0,ig5,0,sal2,0
a,a,s
worthy,worthy,s,topic_3,0,freq2,0,ig5,0,sal3,0
lord,lord,
.,.,n
Nay,nay,,topic_2,0,freq1,0,ig5,0,sal1,0
",",",",s
that's,that's,s
most,most,s
fix'd,fix'd,,topic_12,0,freq4,0,ig5,0,sal3,0
.,.,n
A,a,s
most,most,s
incomparable,incomparable,s,topic_48,0,freq5,0,ig5,0,sal4,0
man,man,
",",",",s
breathed,breathed,,topic_36,0,freq3,0,ig4,0,sal2,0
",",",",s
as,as,s
it,it,s
were,were,
",",",",n
To,to,s
an,an,s
untirable,untirable,s,topic_4,0,freq5,0,ig4,0,sal5,0
and,and,s
continuate,continuate,s,topic_44,0,freq5,0,ig2,0,sal5,0
goodness,goodness,,topic_49,0,freq3,0,ig4,0,sal1,0
:,:,n
He,he,s
passes,passes,,topic_42,0,freq4,0,ig1,0,sal2,0
.,.,n
I,i,s
have,have,s
a,a,s
jewel,jewel,s,topic_44,0,freq3,0,ig5,0,sal2,0
here,here,
--,--,n
O,o,
",",",",s
pray,pray,,topic_20,0,freq1,0,ig5,0,sal5,0
",",",",s
let's,let's,s
see't,see't,,topic_46,0,freq4,0,ig5,0,sal4,0
:,:,s
for,for,s
the,the,s
Lord,lord,s
Timon,timon,
",",",",s
sir,sir,
?,?,n
If,if,s
he,he,s
will,will,s
touch,touch,s,topic_1,0,freq2,0,ig5,0,sal3,0
the,the,s
estimate,estimate,,topic_13,0,freq5,0,ig5,0,sal5,0
:,:,s
but,but,
",",",",s
for,for,s
that,that,
--,--,n
',',
When,when,s
we,we,s
for,for,s
recompense,recompense,s,topic_22,0,freq3,0,ig5,0,sal2,0
have,have,n
praised,praised,s,topic_39,0,freq4,0,ig5,0,sal5,0
the,the,s
vile,vile,,topic_12,0,freq3,0,ig5,0,sal5,0
",",",",n
It,it,s
stains,stains,s,topic_9,0,freq5,0,ig1,0,sal4,0
the,the,s
glory,glory,s,topic_38,0,freq2,0,ig5,0,sal1,0
in,in,s
that,that,s
happy,happy,s,topic_24,0,freq2,0,ig5,0,sal2,0
verse,verse,n,topic_18,0,freq4,0,ig5,0,sal4,0
Which,which,s
aptly,aptly,s,topic_34,0,freq5,0,ig5,0,sal4,0
sings,sings,s,topic_32,0,freq2,0,ig4,0,sal2,0
the,the,s
good,good,,topic_23,0,freq1,0,ig5,0,sal3,0
.,.,
',',n
',',
Tis,tis,s,topic_48,0,freq1,0,ig5,0,sal2,0
a,a,s
good,good,s,topic_2,0,freq1,0,ig5,0,sal1,0
form,form,,topic_16,0,freq3,0,ig5,0,sal4,0
.,.,n
And,and,s
rich,rich,,topic_20,0,freq2,0,ig5,0,sal3,0
:,:,s
here,here,s
is,is,s
a,a,s
water,water,,topic_42,0,freq2,0,ig5,0,sal4,0
",",",",s
look,look,s
ye,ye,
.,.,n
You,you,s
are,are,s
rapt,rapt,,topic_3,0,freq4,0,ig1,0,sal3,0
",",",",s
sir,sir,
",",",",s
in,in,s
some,some,s
work,work,,topic_44,0,freq1,0,ig5,0,sal1,0
",",",",s
some,some,s
dedication,dedication,n,topic_13,0,freq5,0,ig1,0,sal4,0
To,to,s
the,the,s
great,great,s,topic_19,0,freq2,0,ig5,0,sal5,0
lord,lord,
.,.,n
A,a,s
thing,thing,s,topic_2,0,freq2,0,ig5,0,sal2,0
slipp'd,slipp'd,s,topic_10,0,freq4,0,ig1,0,sal4,0
idly,idly,s,topic_12,0,freq4,0,ig5,0,sal5,0
from,from,s
me,me,
.,.,n
Our,our,s
poesy,poesy,s,topic_44,0,freq5,0,ig5,0,sal5,0
is,is,s
as,as,s
a,a,s
gum,gum,,topic_25,0,freq5,0,ig1,0,sal4,0
",",",",s
which,which,s
oozes,oozes,n,topic_20,0,freq5,0,ig4,0,sal5,0
From,from,s
whence,whence,s
',',
tis,tis,s,topic_34,0,freq3,0,ig5,0,sal5,0
nourish'd,nourish'd,,topic_42,0,freq5,0,ig5,0,sal5,0
:,:,s
the,the,s
fire,fire,s,topic_12,0,freq2,0,ig5,0,sal4,0
i,i,
',',s
the,the,s
flint,flint,n,topic_9,0,freq4,0,ig5,0,sal4,0
Shows,shows,s,topic_20,0,freq4,0,ig5,0,sal5,0
not,not,s
till,till,s,topic_31,0,freq2,0,ig5,0,sal4,0
it,it,s
be,be,s
struck,struck,,topic_3,0,freq5,0,ig5,0,sal5,0
;,;,s
our,our,s
gentle,gentle,s,topic_1,0,freq1,0,ig5,0,sal3,0
flame,flame,n,topic_14,0,freq4,0,ig5,0,sal5,0
Provokes,provokes,s,topic_39,0,freq5,0,ig5,0,sal5,0
itself,itself,s
and,and,s
like,like,s
the,the,s
current,current,s,topic_24,0,freq4,0,ig5,0,sal4,0
flies,flies,n,topic_39,0,freq3,0,ig5,0,sal3,0
Each,each,s
bound,bound,s,topic_45,0,freq2,0,ig5,0,sal2,0
it,it,s
chafes,chafes,,topic_25,0,freq5,0,ig1,0,sal4,0
.,.,s
