In,in,s
delivering,delivering,s,topic_31,0,freq5,0,ig1,0,sal4,0
my,my,s
son,son,s
from,from,s
me,me,
",",",",s
I,i,s
bury,bury,s,topic_9,0,freq4,0,ig5,0,sal5,0
a,a,s
second,second,s
husband,husband,,topic_9,0,freq2,0,ig5,0,sal5,0
.,.,n
And,and,s
I,i,s
in,in,s
going,going,
",",",",s
madam,madam,,topic_7,0,freq1,0,ig4,0,sal1,0
",",",",s
weep,weep,s,topic_0,0,freq4,0,ig5,0,sal5,0
o'er,o'er,s,topic_39,0,freq1,0,ig5,0,sal1,0
my,my,s
father's,father's,s,topic_38,0,freq3,0,ig5,0,sal5,0
death,death,n,topic_9,0,freq1,0,ig5,0,sal4,0
anew,anew,,topic_49,0,freq5,0,ig5,0,sal5,0
:,:,s
but,but,s
I,i,s
must,must,s
attend,attend,s,topic_31,0,freq2,0,ig5,0,sal2,0
his,his,s
majesty's,majesty's,s,topic_17,0,freq5,0,ig5,0,sal5,0
command,command,,topic_26,0,freq4,0,ig5,0,sal5,0
",",",",s
to,to,n
whom,whom,s
I,i,s
am,am,s
now,now,s
in,in,s
ward,ward,,topic_31,0,freq4,0,ig5,0,sal4,0
",",",",s
evermore,evermore,s,topic_0,0,freq4,0,ig4,0,sal3,0
in,in,s
subjection,subjection,,topic_44,0,freq5,0,ig5,0,sal5,0
.,.,n
You,you,s
shall,shall,s
find,find,s,topic_44,0,freq1,0,ig5,0,sal4,0
of,of,s
the,the,s
king,king,s
a,a,s
husband,husband,,topic_42,0,freq1,0,ig5,0,sal3,0
",",",",s
madam,madam,,topic_7,0,freq1,0,ig4,0,sal1,0
;,;,s
you,you,
",",",",n
sir,sir,
",",",",s
a,a,s
father,father,
:,:,s
he,he,s
that,that,s
so,so,s
generally,generally,s,topic_5,0,freq5,0,ig5,0,sal5,0
is,is,s
at,at,s
all,all,s
times,times,n,topic_0,0,freq1,0,ig5,0,sal1,0
good,good,s,topic_2,0,freq1,0,ig5,0,sal1,0
must,must,s
of,of,s
necessity,necessity,s,topic_31,0,freq4,0,ig5,0,sal3,0
hold,hold,s,topic_27,0,freq2,0,ig5,0,sal5,0
his,his,s
virtue,virtue,s,topic_25,0,freq4,0,ig5,0,sal5,0
to,to,s
you,you,
;,;,s
whose,whose,n
worthiness,worthiness,s,topic_45,0,freq4,0,ig4,0,sal3,0
would,would,s
stir,stir,s,topic_31,0,freq4,0,ig5,0,sal5,0
it,it,s
up,up,s
where,where,s
it,it,s
wanted,wanted,s,topic_17,0,freq4,0,ig5,0,sal4,0
rather,rather,n
than,than,s
lack,lack,s,topic_25,0,freq2,0,ig5,0,sal1,0
it,it,s
where,where,s
there,there,s
is,is,s
such,such,s
